time,party,strategy,votes,x,y
40,P0,sticker,69,0.9727041998640674,0.8723092530211258
41,P0,sticker,67,0.9727041998640674,0.8723092530211258
42,P0,sticker,66,0.9727041998640674,0.8723092530211258
43,P0,sticker,66,0.9727041998640674,0.8723092530211258
44,P0,sticker,66,0.9727041998640674,0.8723092530211258
45,P0,sticker,66,0.9727041998640674,0.8723092530211258
46,P0,sticker,66,0.9727041998640674,0.8723092530211258
47,P0,sticker,66,0.9727041998640674,0.8723092530211258
48,P0,sticker,67,0.9727041998640674,0.8723092530211258
49,P0,sticker,68,0.9727041998640674,0.8723092530211258
50,P0,sticker,69,0.9727041998640674,0.8723092530211258
51,P0,sticker,68,0.9727041998640674,0.8723092530211258
52,P0,sticker,66,0.9727041998640674,0.8723092530211258
53,P0,sticker,69,0.9727041998640674,0.8723092530211258
54,P0,sticker,67,0.9727041998640674,0.8723092530211258
55,P0,sticker,66,0.9727041998640674,0.8723092530211258
56,P0,sticker,67,0.9727041998640674,0.8723092530211258
57,P0,sticker,66,0.9727041998640674,0.8723092530211258
58,P0,sticker,66,0.9727041998640674,0.8723092530211258
59,P0,sticker,66,0.9727041998640674,0.8723092530211258
60,P0,sticker,65,0.9727041998640674,0.8723092530211258
61,P0,sticker,66,0.9727041998640674,0.8723092530211258
62,P0,sticker,66,0.9727041998640674,0.8723092530211258
63,P0,sticker,66,0.9727041998640674,0.8723092530211258
64,P0,sticker,66,0.9727041998640674,0.8723092530211258
65,P0,sticker,66,0.9727041998640674,0.8723092530211258
66,P0,sticker,66,0.9727041998640674,0.8723092530211258
67,P0,sticker,66,0.9727041998640674,0.8723092530211258
68,P0,sticker,66,0.9727041998640674,0.8723092530211258
69,P0,sticker,66,0.9727041998640674,0.8723092530211258
70,P0,sticker,66,0.9727041998640674,0.8723092530211258
71,P0,sticker,66,0.9727041998640674,0.8723092530211258
72,P0,sticker,68,0.9727041998640674,0.8723092530211258
73,P0,sticker,70,0.9727041998640674,0.8723092530211258
74,P0,sticker,73,0.9727041998640674,0.8723092530211258
75,P0,sticker,71,0.9727041998640674,0.8723092530211258
76,P0,sticker,69,0.9727041998640674,0.8723092530211258
77,P0,sticker,69,0.9727041998640674,0.8723092530211258
78,P0,sticker,68,0.9727041998640674,0.8723092530211258
79,P0,sticker,68,0.9727041998640674,0.8723092530211258
80,P0,sticker,67,0.9727041998640674,0.8723092530211258
81,P0,sticker,67,0.9727041998640674,0.8723092530211258
82,P0,sticker,66,0.9727041998640674,0.8723092530211258
83,P0,sticker,66,0.9727041998640674,0.8723092530211258
84,P0,sticker,66,0.9727041998640674,0.8723092530211258
85,P0,sticker,66,0.9727041998640674,0.8723092530211258
86,P0,sticker,66,0.9727041998640674,0.8723092530211258
87,P0,sticker,66,0.9727041998640674,0.8723092530211258
88,P0,sticker,66,0.9727041998640674,0.8723092530211258
89,P0,sticker,66,0.9727041998640674,0.8723092530211258
90,P0,sticker,66,0.9727041998640674,0.8723092530211258
91,P0,sticker,66,0.9727041998640674,0.8723092530211258
92,P0,sticker,66,0.9727041998640674,0.8723092530211258
93,P0,sticker,66,0.9727041998640674,0.8723092530211258
94,P0,sticker,66,0.9727041998640674,0.8723092530211258
95,P0,sticker,68,0.9727041998640674,0.8723092530211258
96,P0,sticker,69,0.9727041998640674,0.8723092530211258
97,P0,sticker,71,0.9727041998640674,0.8723092530211258
98,P0,sticker,72,0.9727041998640674,0.8723092530211258
99,P0,sticker,74,0.9727041998640674,0.8723092530211258
100,P0,sticker,77,0.9727041998640674,0.8723092530211258
101,P0,sticker,79,0.9727041998640674,0.8723092530211258
102,P0,sticker,80,0.9727041998640674,0.8723092530211258
103,P0,sticker,83,0.9727041998640674,0.8723092530211258
104,P0,sticker,83,0.9727041998640674,0.8723092530211258
105,P0,sticker,82,0.9727041998640674,0.8723092530211258
106,P0,sticker,81,0.9727041998640674,0.8723092530211258
107,P0,sticker,80,0.9727041998640674,0.8723092530211258
108,P0,sticker,80,0.9727041998640674,0.8723092530211258
109,P0,sticker,80,0.9727041998640674,0.8723092530211258
110,P0,sticker,78,0.9727041998640674,0.8723092530211258
111,P0,sticker,77,0.9727041998640674,0.8723092530211258
112,P0,sticker,78,0.9727041998640674,0.8723092530211258
113,P0,sticker,77,0.9727041998640674,0.8723092530211258
114,P0,sticker,75,0.9727041998640674,0.8723092530211258
115,P0,sticker,78,0.9727041998640674,0.8723092530211258
116,P0,sticker,80,0.9727041998640674,0.8723092530211258
117,P0,sticker,83,0.9727041998640674,0.8723092530211258
118,P0,sticker,84,0.9727041998640674,0.8723092530211258
119,P0,sticker,87,0.9727041998640674,0.8723092530211258
120,P0,sticker,88,0.9727041998640674,0.8723092530211258
121,P0,sticker,91,0.9727041998640674,0.8723092530211258
122,P0,sticker,88,0.9727041998640674,0.8723092530211258
123,P0,sticker,87,0.9727041998640674,0.8723092530211258
124,P0,sticker,88,0.9727041998640674,0.8723092530211258
125,P0,sticker,88,0.9727041998640674,0.8723092530211258
126,P0,sticker,90,0.9727041998640674,0.8723092530211258
127,P0,sticker,91,0.9727041998640674,0.8723092530211258
128,P0,sticker,92,0.9727041998640674,0.8723092530211258
129,P0,sticker,94,0.9727041998640674,0.8723092530211258
130,P0,sticker,92,0.9727041998640674,0.8723092530211258
131,P0,sticker,91,0.9727041998640674,0.8723092530211258
132,P0,sticker,90,0.9727041998640674,0.8723092530211258
133,P0,sticker,91,0.9727041998640674,0.8723092530211258
134,P0,sticker,90,0.9727041998640674,0.8723092530211258
135,P0,sticker,88,0.9727041998640674,0.8723092530211258
136,P0,sticker,88,0.9727041998640674,0.8723092530211258
137,P0,sticker,91,0.9727041998640674,0.8723092530211258
138,P0,sticker,91,0.9727041998640674,0.8723092530211258
139,P0,sticker,93,0.9727041998640674,0.8723092530211258
140,P0,sticker,93,0.9727041998640674,0.8723092530211258
141,P0,sticker,91,0.9727041998640674,0.8723092530211258
142,P0,sticker,91,0.9727041998640674,0.8723092530211258
143,P0,sticker,91,0.9727041998640674,0.8723092530211258
144,P0,sticker,91,0.9727041998640674,0.8723092530211258
145,P0,sticker,90,0.9727041998640674,0.8723092530211258
146,P0,sticker,88,0.9727041998640674,0.8723092530211258
147,P0,sticker,88,0.9727041998640674,0.8723092530211258
148,P0,sticker,87,0.9727041998640674,0.8723092530211258
149,P0,sticker,88,0.9727041998640674,0.8723092530211258
150,P0,sticker,91,0.9727041998640674,0.8723092530211258
151,P0,sticker,91,0.9727041998640674,0.8723092530211258
152,P0,sticker,91,0.9727041998640674,0.8723092530211258
153,P0,sticker,91,0.9727041998640674,0.8723092530211258
154,P0,sticker,92,0.9727041998640674,0.8723092530211258
155,P0,sticker,92,0.9727041998640674,0.8723092530211258
156,P0,sticker,92,0.9727041998640674,0.8723092530211258
157,P0,sticker,93,0.9727041998640674,0.8723092530211258
158,P0,sticker,94,0.9727041998640674,0.8723092530211258
159,P0,sticker,94,0.9727041998640674,0.8723092530211258
160,P0,sticker,94,0.9727041998640674,0.8723092530211258
161,P0,sticker,94,0.9727041998640674,0.8723092530211258
162,P0,sticker,94,0.9727041998640674,0.8723092530211258
163,P0,sticker,94,0.9727041998640674,0.8723092530211258
164,P0,sticker,94,0.9727041998640674,0.8723092530211258
165,P0,sticker,94,0.9727041998640674,0.8723092530211258
166,P0,sticker,96,0.9727041998640674,0.8723092530211258
167,P0,sticker,96,0.9727041998640674,0.8723092530211258
168,P0,sticker,96,0.9727041998640674,0.8723092530211258
169,P0,sticker,96,0.9727041998640674,0.8723092530211258
170,P0,sticker,96,0.9727041998640674,0.8723092530211258
171,P0,sticker,96,0.9727041998640674,0.8723092530211258
172,P0,sticker,95,0.9727041998640674,0.8723092530211258
173,P0,sticker,94,0.9727041998640674,0.8723092530211258
174,P0,sticker,94,0.9727041998640674,0.8723092530211258
175,P0,sticker,95,0.9727041998640674,0.8723092530211258
176,P0,sticker,94,0.9727041998640674,0.8723092530211258
177,P0,sticker,94,0.9727041998640674,0.8723092530211258
178,P0,sticker,94,0.9727041998640674,0.8723092530211258
179,P0,sticker,94,0.9727041998640674,0.8723092530211258
180,P0,sticker,95,0.9727041998640674,0.8723092530211258
181,P0,sticker,95,0.9727041998640674,0.8723092530211258
182,P0,sticker,95,0.9727041998640674,0.8723092530211258
183,P0,sticker,95,0.9727041998640674,0.8723092530211258
184,P0,sticker,96,0.9727041998640674,0.8723092530211258
185,P0,sticker,97,0.9727041998640674,0.8723092530211258
186,P0,sticker,97,0.9727041998640674,0.8723092530211258
187,P0,sticker,97,0.9727041998640674,0.8723092530211258
188,P0,sticker,97,0.9727041998640674,0.8723092530211258
189,P0,sticker,97,0.9727041998640674,0.8723092530211258
