time,party,strategy,votes,x,y
44,P0,random,164,0.17864182162611472,0.46588032186049266
45,P0,random,164,0.18229865915430005,0.47073686503495815
46,P0,random,165,0.18192750759745202,0.4660150109267503
47,P0,random,165,0.181481680335231,0.4665929651211845
48,P0,random,165,0.17941321973105573,0.46587612291081226
49,P0,random,164,0.1787407492122984,0.46145521552119717
50,P0,random,167,0.1816662811092654,0.4661050040614984
51,P0,random,165,0.17828448818475565,0.4630569068969674
52,P0,random,164,0.1793499980141427,0.4663052920990227
53,P0,random,164,0.1762819946753294,0.4615308340436652
54,P0,random,167,0.1718655187759592,0.4636642373159038
55,P0,random,164,0.17616378818741404,0.45972453711920286
56,P0,random,167,0.17981360468480992,0.45661328139419943
57,P0,random,162,0.18431697507767347,0.4568253467585928
58,P0,random,165,0.1846215950204753,0.45784190553797965
59,P0,random,164,0.18749128790476596,0.46005489289745327
60,P0,random,166,0.18499721722617996,0.46202465316183494
61,P0,random,165,0.18272302900860138,0.4589629686873591
62,P0,random,166,0.18092260552145498,0.45966580194232215
63,P0,random,167,0.18550649379534354,0.46446510915326084
64,P0,random,166,0.18689541158909456,0.46540002365161975
65,P0,random,165,0.1895612830473697,0.46807207594666955
66,P0,random,166,0.18704464333329468,0.46929066219075827
67,P0,random,166,0.1825261331586426,0.47380715379405636
68,P0,random,167,0.1843109101112058,0.47263165732409923
69,P0,random,167,0.18435958121995177,0.4717568980287409
70,P0,random,165,0.1885915441782546,0.47629813053398445
71,P0,random,170,0.18728456490099665,0.4757180331775471
72,P0,random,170,0.18717080931182598,0.47481183708897956
73,P0,random,168,0.18474468940200195,0.4787822122173151
74,P0,random,172,0.18342578125016318,0.48230286148485596
75,P0,random,172,0.18663166510201326,0.47859984396696864
76,P0,random,171,0.18304818342406776,0.4828077517444158
77,P0,random,172,0.18295008252362718,0.4858605141911133
78,P0,random,172,0.1862740606154728,0.48497469628575857
79,P0,random,171,0.1899637661475613,0.4821343293041436
80,P0,random,171,0.18625866307255942,0.4829979087195113
81,P0,random,171,0.18444683154466207,0.4826485033977523
82,P0,random,172,0.17981645108974947,0.4852337310500161
83,P0,random,171,0.18445169268889147,0.48096421546877516
84,P0,random,172,0.18476215916355507,0.4775459237481621
85,P0,random,171,0.185161894479128,0.48075199398209506
86,P0,random,172,0.18188728848129165,0.47931974812118394
87,P0,random,172,0.1773260989501025,0.4835213951169614
88,P0,random,171,0.17285060906776886,0.48129838454325086
89,P0,random,170,0.16942221178117473,0.4831984949215633
90,P0,random,168,0.17367243453519404,0.48300324100620595
91,P0,random,171,0.17647954858984255,0.48052188376294197
92,P0,random,171,0.1721755259980667,0.4789444426196397
93,P0,random,169,0.1748489126713574,0.4820890921032301
94,P0,random,171,0.1782082502504658,0.48608213417037643
95,P0,random,171,0.17354430623698444,0.48129780888811224
96,P0,random,170,0.17200762964151461,0.48565901507357795
97,P0,random,169,0.16904961210690117,0.485491209760073
98,P0,random,168,0.1650842403946544,0.4857521019344481
99,P0,random,168,0.16864640815521992,0.4812484426714406
100,P0,random,167,0.1686137797908389,0.47909910453467636
101,P0,random,167,0.16407151753073615,0.479164048935281
102,P0,random,167,0.1675687054523489,0.48029405726379903
103,P0,random,167,0.17060507099595265,0.4829268644370842
104,P0,random,168,0.17223636219933114,0.4810588506374557
105,P0,random,170,0.17420612899676996,0.48550666299265116
106,P0,random,171,0.17521817005160437,0.4827728500024642
107,P0,random,171,0.17823484061755226,0.47868321582193823
108,P0,random,171,0.18175351469386952,0.4775435086379869
109,P0,random,171,0.17777941362441416,0.4803437679392783
110,P0,random,171,0.17981452233221856,0.4776288235201261
111,P0,random,170,0.1777716579069398,0.4790527837524609
112,P0,random,171,0.18263749360208303,0.47892698733683237
113,P0,random,172,0.1802784504850171,0.48306883488349817
114,P0,random,172,0.17893760121105767,0.4830248353882215
115,P0,random,171,0.18144243240263702,0.4819803715632023
116,P0,random,172,0.17876476148378176,0.48090333340900526
117,P0,random,171,0.17718107277610964,0.4837596517600723
118,P0,random,171,0.18031594098271053,0.4833881432031317
119,P0,random,171,0.17896301671897333,0.4879692776334277
120,P0,random,172,0.18010789161221175,0.4910796220030295
121,P0,random,174,0.18194762137157816,0.49439272180685206
122,P0,random,176,0.18572774023353628,0.49795672176256384
123,P0,random,178,0.1854226839674128,0.49728815887136735
124,P0,random,178,0.1901078941207767,0.5019244858233326
125,P0,random,179,0.1942286860116061,0.5062323046124501
126,P0,random,181,0.19517245935605995,0.5038602039477822
127,P0,random,180,0.19466581157957638,0.5084025707658237
128,P0,random,184,0.1988203056652784,0.5070621333431168
129,P0,random,183,0.20257236741684914,0.5072088069378966
130,P0,random,184,0.19817131753024886,0.5113566471646763
131,P0,random,184,0.19414584415857097,0.5078194009743507
132,P0,random,181,0.18962325993200121,0.5118362626468431
133,P0,random,185,0.1913751759561884,0.5147079450645088
134,P0,random,184,0.19168075541638843,0.5162051522423241
135,P0,random,184,0.1893549002824773,0.5124529631376658
136,P0,random,185,0.19245582846310705,0.5153526946701299
137,P0,random,184,0.19529798602092874,0.5175499136728652
138,P0,random,185,0.1926312228568977,0.5179404970103442
139,P0,random,185,0.19501162427934213,0.5193108505726478
140,P0,random,186,0.19891499451301864,0.5195627211307055
141,P0,random,187,0.20038459803124453,0.5194256416295048
142,P0,random,187,0.19759721541156605,0.5178877483098865
143,P0,random,186,0.19573767384478755,0.5216565964117684
144,P0,random,187,0.19225254732400845,0.5170032934788387
145,P0,random,185,0.19138316518147286,0.5155557084796623
146,P0,random,184,0.186461513578463,0.511627993677151
147,P0,random,183,0.19105770332039515,0.5070701290896654
148,P0,random,181,0.18960666398898798,0.5022523301797539
149,P0,random,179,0.18515528901969228,0.49876487175594053
150,P0,random,178,0.18495500515817262,0.4987630271218057
151,P0,random,178,0.1846344831192018,0.4986219656432905
152,P0,random,178,0.18278319754184436,0.4976975863519062
153,P0,random,178,0.17795597147243816,0.5019777209783379
154,P0,random,178,0.18094604724340535,0.503178672260153
155,P0,random,179,0.18547071445889696,0.49937826586869627
156,P0,random,178,0.1835394293750568,0.4988470031841226
157,P0,random,178,0.1880486478377797,0.5036374997156517
158,P0,random,180,0.18336248353978774,0.5026384053896744
159,P0,random,180,0.1882640636653093,0.49984977955005355
160,P0,random,179,0.1866809199422646,0.5044265073558011
161,P0,random,180,0.18201847247384342,0.5030837323175208
162,P0,random,180,0.1799239733886977,0.4984309915442686
163,P0,random,178,0.1810049544470599,0.4952098757408523
164,P0,random,176,0.17855520211416398,0.4982986580938792
165,P0,random,177,0.17361082697622748,0.4950034989265377
166,P0,random,173,0.17711530059379563,0.49431610859227076
167,P0,random,175,0.17334641556743166,0.49903701237567893
168,P0,random,175,0.17306512841331614,0.502478584340211
169,P0,random,178,0.17733178780753284,0.5041968247592996
170,P0,random,178,0.17768864598054748,0.5091529813405492
171,P0,random,180,0.1729328746632341,0.5094688120411588
172,P0,random,180,0.1702257688443682,0.5097641980339263
173,P0,random,180,0.16733191000981332,0.5142531529166657
174,P0,random,181,0.1683733782865043,0.5118364868385471
175,P0,random,180,0.16431391352247787,0.5115620963042795
176,P0,random,179,0.16111635420972736,0.5141577183242911
177,P0,random,180,0.16352451018338313,0.5156112314593964
178,P0,random,180,0.16506890462409204,0.5128892760744839
179,P0,random,180,0.16937436528449354,0.5103343543038431
180,P0,random,180,0.16486406080772117,0.5064981528817001
181,P0,random,179,0.16960024305547197,0.5047963960952601
182,P0,random,178,0.16797380973399312,0.5037468685754457
183,P0,random,178,0.170624614189528,0.5060024907623363
184,P0,random,179,0.17312809390824946,0.510819352742297
185,P0,random,180,0.1699244748746554,0.5145487475976533
186,P0,random,181,0.16926548215932682,0.5117165139531903
187,P0,random,180,0.17002212998586952,0.5084712348537764
188,P0,random,180,0.16860903680488748,0.509332865799645
189,P0,random,180,0.16428473587369447,0.5067515062902567
190,P0,random,179,0.16905146475109528,0.5034800105758912
191,P0,random,178,0.1698052106191215,0.5079186434900451
192,P0,random,180,0.17433120602820795,0.5111522938751974
193,P0,random,180,0.17882524395688684,0.5084216927788138
194,P0,random,180,0.17804005606345216,0.512155103342446
195,P0,random,181,0.17530019839440592,0.5092627291758962
196,P0,random,180,0.1728110701899373,0.5107487131564523
197,P0,random,180,0.17425845530921333,0.5125964357169152
198,P0,random,181,0.1788808382787495,0.5163465510209732
199,P0,random,181,0.1770289331832908,0.5163801093630223
0,P1,predator,192,0.9062050798883718,0.43530151241888665
1,P1,predator,197,0.8965129077602914,0.4377635846029748
2,P1,predator,202,0.8868207356322109,0.440225656787063
3,P1,predator,202,0.8771285635041304,0.44268772897115116
4,P1,predator,206,0.8674363913760499,0.44514980115523933
5,P1,predator,210,0.8577442192479694,0.4476118733393275
6,P1,predator,213,0.8480520471198889,0.4500739455234157
7,P1,predator,214,0.8383598749918084,0.45253601770750385
8,P1,predator,218,0.8286677028637279,0.454998089891592
9,P1,predator,221,0.8189755307356474,0.4574601620756802
10,P1,predator,222,0.809283358607567,0.45992223425976836
11,P1,predator,225,0.7995911864794865,0.46238430644385653
12,P1,predator,224,0.789899014351406,0.4648463786279447
13,P1,predator,225,0.7802068422233255,0.46730845081203287
14,P1,predator,224,0.770514670095245,0.46977052299612104
15,P1,predator,216,0.7608224979671645,0.4722325951802092
16,P1,predator,214,0.751130325839084,0.4746946673642974
17,P1,predator,211,0.7414381537110035,0.47715673954838556
18,P1,predator,210,0.731745981582923,0.4796188117324737
19,P1,predator,204,0.7220538094548425,0.4820808839165619
20,P1,predator,203,0.712361637326762,0.48454295610065007
21,P1,predator,197,0.7026694651986816,0.48700502828473824
22,P1,predator,189,0.6929772930706011,0.4894671004688264
23,P1,predator,177,0.6832851209425206,0.4919291726529146
24,P1,predator,161,0.6925795288504609,0.48823945970461957
25,P1,predator,151,0.7021283889191774,0.4852697338943682
26,P1,predator,130,0.7119832499537726,0.4835721727058345
27,P1,predator,108,0.7219108110132214,0.4847736432260374
28,P1,predator,183,0.7121995413340915,0.4871592754733067
29,P1,predator,119,0.7218917601182648,0.4896211639841287
30,P1,predator,120,0.7317929607473945,0.4910233858288173
31,P1,predator,168,0.7220247528981559,0.49316397346170565
32,P1,predator,124,0.731663508368127,0.4958275036361362
33,P1,predator,130,0.741525038002807,0.49748588636166385
34,P1,predator,146,0.7317073892896923,0.4993868791932855
35,P1,predator,127,0.7417069438837799,0.49929249741611953
36,P1,predator,141,0.7318794114697721,0.5011417152647321
37,P1,predator,150,0.7220518790557643,0.5029909331133445
38,P1,predator,143,0.7319038666382586,0.5012767742308667
39,P1,predator,143,0.7220755729999441,0.5031219420170221
40,P1,predator,137,0.7320710616655509,0.5028215983210241
41,P1,predator,128,0.7419814336237381,0.5041574604585132
42,P1,predator,155,0.7321287886736446,0.5058678368753864
43,P1,predator,133,0.742025747188862,0.5044359806856573
44,P1,predator,190,0.732171697177439,0.5061382434069711
45,P1,predator,146,0.722317647166016,0.5078405061282849
46,P1,predator,130,0.7323112329613193,0.5074823958772288
47,P1,predator,133,0.7422230365374203,0.5088075939261224
48,P1,predator,150,0.7323481679889615,0.5103846072902573
49,P1,predator,132,0.7423383935686844,0.5108266399431816
50,P1,predator,143,0.7324544115173703,0.5123454877990583
51,P1,predator,135,0.7424155526738495,0.5132262073121254
52,P1,predator,159,0.7325212095210701,0.5146760257749158
53,P1,predator,136,0.7424953993892315,0.5153940344614008
54,P1,predator,153,0.7325920912594439,0.5167812936608595
55,P1,predator,131,0.7425880889972191,0.5164983992876483
56,P1,predator,150,0.7326803335327379,0.5178535308886536
57,P1,predator,134,0.7227725780682567,0.5192086624896589
58,P1,predator,132,0.7326799459813437,0.5205666245785019
59,P1,predator,142,0.7227615064689854,0.521841205937102
60,P1,predator,134,0.7327576630191525,0.5221184318820481
61,P1,predator,135,0.7427001303456401,0.5210472906860678
62,P1,predator,140,0.7327752606876253,0.5222707947814503
63,P1,predator,137,0.7426810438206096,0.5209013202390497
64,P1,predator,170,0.7327567037497743,0.5221291126312771
65,P1,predator,143,0.722832363678939,0.5233569050235046
66,P1,predator,125,0.7328308574500804,0.5235304628192019
67,P1,predator,149,0.722901407490406,0.5247162214364267
68,P1,predator,133,0.7326345499257649,0.5270109846775943
69,P1,predator,140,0.7424233558042842,0.529055313289307
70,P1,predator,133,0.7524232215202294,0.5290034899059453
71,P1,predator,190,0.7424698977287305,0.5299685523399785
72,P1,predator,148,0.7325165739372316,0.5309336147740118
73,P1,predator,137,0.7424236571566664,0.5295735772439436
74,P1,predator,142,0.7523943575420392,0.5288086368376863
75,P1,predator,150,0.7424415785822538,0.5297793020619797
76,P1,predator,141,0.7524198134354093,0.5291198862483449
77,P1,predator,163,0.7424661711709708,0.5300816583999395
78,P1,predator,146,0.7523524360362368,0.5285777411768828
79,P1,predator,139,0.7623303771597177,0.5292415867435224
80,P1,predator,196,0.7523739039106241,0.5301735955632673
81,P1,predator,163,0.7424174306615304,0.5311056043830121
82,P1,predator,158,0.7324609574124368,0.532037613202757
83,P1,predator,154,0.7225044841633431,0.5329696220225019
84,P1,predator,156,0.7322730752566767,0.5351084600367619
85,P1,predator,163,0.7223084121722938,0.5359483943286778
86,P1,predator,162,0.7123437490879109,0.5367883286205937
87,P1,predator,159,0.7223415514732842,0.536578692118464
88,P1,predator,155,0.7322690367444984,0.5353765955375588
89,P1,predator,170,0.7223036953523684,0.5362084434433086
90,P1,predator,162,0.7123383539602384,0.5370402913490585
91,P1,predator,150,0.7222630909531501,0.5358157115756143
92,P1,predator,145,0.7322412759196396,0.5351555413138459
93,P1,predator,143,0.7422394099969563,0.5353487121501505
94,P1,predator,153,0.7322721282526169,0.536156978584539
95,P1,predator,149,0.7422719223125916,0.536092801033223
96,P1,predator,151,0.7323028887743905,0.5368791662881915
97,P1,predator,150,0.7223338552361894,0.5376655315431601
98,P1,predator,150,0.7321842081165633,0.5359420037272807
99,P1,predator,164,0.7222174729767369,0.5367569826549529
100,P1,predator,148,0.7320604765024668,0.5349919666231647
101,P1,predator,148,0.74205871718816,0.5348043947943935
102,P1,predator,145,0.7320927786943418,0.5356290583242236
103,P1,predator,142,0.7420832295972563,0.5360659687915438
104,P1,predator,153,0.7321142927255379,0.5368535585627395
105,P1,predator,141,0.7421125136495598,0.537042180816067
106,P1,predator,153,0.7321413486500028,0.5378010408503356
107,P1,predator,137,0.7421214413134759,0.5371703662682495
108,P1,predator,139,0.7519721624209884,0.5388917882566089
109,P1,predator,161,0.7419956241272071,0.5395763930131762
110,P1,predator,156,0.7320190858334258,0.5402609977697435
111,P1,predator,145,0.7415551276007821,0.5432716301636494
112,P1,predator,176,0.7315717588605098,0.5438481269943035
113,P1,predator,168,0.7215883901202376,0.5444246238249576
114,P1,predator,172,0.7116050213799653,0.5450011206556117
115,P1,predator,171,0.701621652639693,0.5455776174862658
116,P1,predator,170,0.7097994579613885,0.5513329194001924
117,P1,predator,190,0.6998064232454497,0.5517060911649891
118,P1,predator,165,0.7086649844144151,0.5563456917960455
119,P1,predator,162,0.7180995321401022,0.5596607044976396
120,P1,predator,146,0.7279339910830095,0.5614727247238711
121,P1,predator,140,0.7379316952203315,0.5616869955398359
122,P1,predator,142,0.7478386701902048,0.5603261697073709
123,P1,predator,145,0.7575905702743067,0.5581124748888165
124,P1,predator,160,0.7475914260678413,0.5582432997270981
125,P1,predator,144,0.7575880116638409,0.5579820021537185
126,P1,predator,166,0.7475889164956051,0.5581165228456682
127,P1,predator,156,0.7375898213273693,0.5582510435376178
128,P1,predator,157,0.7475478671982991,0.5591660967778487
129,P1,predator,162,0.7375484074088812,0.5592700386837977
130,P1,predator,147,0.7475112384415099,0.5584086457332289
131,P1,predator,160,0.7375120327174189,0.5585346809953804
132,P1,predator,163,0.727512826993328,0.5586607162575319
133,P1,predator,167,0.7373647922221397,0.5569464289040565
134,P1,predator,168,0.727366302638846,0.5571202277900359
135,P1,predator,160,0.7373469297803539,0.5564980687571535
136,P1,predator,170,0.7273486835258509,0.5566853435133744
137,P1,predator,157,0.7373352269763568,0.5561667397039425
138,P1,predator,164,0.7472140895677721,0.5546149427133751
139,P1,predator,156,0.7571631302003944,0.5536066815912294
140,P1,predator,149,0.7671619553509996,0.5534533988210784
141,P1,predator,163,0.7571652273354225,0.5537091897172722
142,P1,predator,171,0.7471684993198453,0.5539649806134661
143,P1,predator,171,0.7371717713042681,0.55422077150966
144,P1,predator,166,0.7463677811874089,0.5581493084165984
145,P1,predator,189,0.736368679594148,0.558283350677279
146,P1,predator,167,0.7263695780008871,0.5584173929379596
147,P1,predator,157,0.7362230697295179,0.5601228842905626
148,P1,predator,158,0.7461985183608634,0.5608231875130232
149,P1,predator,158,0.7361986743351652,0.5608790396545045
150,P1,predator,148,0.7461954593321135,0.5606254854693926
151,P1,predator,156,0.7361956493045395,0.5606871248434244
152,P1,predator,151,0.7461783521157461,0.5600992093876592
153,P1,predator,167,0.7361786489321493,0.560176256386078
154,P1,predator,155,0.7461457433053278,0.5593656826657079
155,P1,predator,165,0.736146228689676,0.5594642090650499
156,P1,predator,162,0.7261467140740243,0.559562735464392
157,P1,predator,159,0.735845956723045,0.5571286664359091
158,P1,predator,157,0.7453550350596805,0.5540339242515373
159,P1,predator,172,0.7353582901575444,0.5542890543391709
160,P1,predator,160,0.7450524371030112,0.5518347693109608
161,P1,predator,148,0.7550106374925397,0.5509213991767914
162,P1,predator,164,0.7450163110392499,0.5512582058647786
163,P1,predator,157,0.7350219845859601,0.5515950125527658
164,P1,predator,163,0.7250276581326703,0.551931819240753
165,P1,predator,163,0.7348871113586749,0.5502611361217179
166,P1,predator,160,0.7248942296935933,0.5506383840874868
167,P1,predator,148,0.7348685910926324,0.5499227622031376
168,P1,predator,157,0.7448442667304223,0.550619824301954
169,P1,predator,164,0.7348505949855595,0.550975527908811
170,P1,predator,168,0.7248569232406967,0.551331231515668
171,P1,predator,169,0.7346253816611883,0.5534706753889977
172,P1,predator,182,0.7246293154490087,0.5537511397926576
173,P1,predator,180,0.714633249236829,0.5540316041963174
174,P1,predator,177,0.7244922148528244,0.5557051623765489
175,P1,predator,183,0.714494625577845,0.5559247271478949
176,P1,predator,177,0.7044970363028656,0.5561442919192409
177,P1,predator,165,0.7143465026697723,0.5578728787082611
178,P1,predator,163,0.7241115655369464,0.5600277678469723
179,P1,predator,173,0.7141119234246743,0.5601123706038623
180,P1,predator,178,0.7041122813124022,0.5601969733607524
181,P1,predator,180,0.7135960323593757,0.5633684818471084
182,P1,predator,185,0.7035960536154737,0.563347863372189
183,P1,predator,174,0.7131916950928803,0.5661627638388261
184,P1,predator,168,0.7229933878075576,0.568144384369362
185,P1,predator,172,0.7329287085220144,0.5692799028856728
186,P1,predator,164,0.7428966281389052,0.5700802643735046
187,P1,predator,156,0.7528919681904068,0.5703855138695708
188,P1,predator,144,0.7628780419384248,0.5698579429272841
189,P1,predator,150,0.7528800193065508,0.569659087571469
190,P1,predator,154,0.7428819966746768,0.5694602322156539
191,P1,predator,140,0.7528123878982819,0.5682823824178662
192,P1,predator,155,0.7428136580870237,0.5681230018624114
193,P1,predator,143,0.7527533949003284,0.5670268120603088
194,P1,predator,157,0.7427541557918951,0.5669034538324615
195,P1,predator,143,0.752700353397714,0.5658675227604295
196,P1,predator,160,0.7427007591505572,0.5657774400638148
197,P1,predator,144,0.7526627812239735,0.5649067413738144
198,P1,predator,160,0.7426629765000501,0.5648442475069202
199,P1,predator,149,0.7526516027914266,0.5643674406160079
0,P2,hunter,147,0.881419092188202,0.30044775984827465
1,P2,hunter,147,0.8777808269181819,0.309762427090048
2,P2,hunter,147,0.8741425616481618,0.3190770943318213
3,P2,hunter,151,0.8705042963781418,0.3283917615735946
4,P2,hunter,155,0.8668660311081217,0.33770642881536794
5,P2,hunter,156,0.8632277658381016,0.34702109605714127
6,P2,hunter,156,0.8595895005680815,0.3563357632989146
7,P2,hunter,155,0.8620454978783338,0.346642050015965
8,P2,hunter,154,0.855254952733525,0.3539829284808569
9,P2,hunter,156,0.8484644075887162,0.3613238069457488
10,P2,hunter,158,0.8416738624439074,0.3686646854106407
11,P2,hunter,160,0.8348833172990986,0.3760055638755326
12,P2,hunter,162,0.8280927721542898,0.3833464423404245
13,P2,hunter,162,0.821302227009481,0.3906873208053164
14,P2,hunter,164,0.8145116818646722,0.39802819927020827
15,P2,hunter,173,0.8077211367198633,0.40536907773510017
16,P2,hunter,177,0.8009305915750545,0.41270995619999207
17,P2,hunter,184,0.7941400464302457,0.42005083466488397
18,P2,hunter,191,0.7873495012854369,0.42739171312977586
19,P2,hunter,201,0.7805589561406281,0.43473259159466776
20,P2,hunter,206,0.7737684109958193,0.44207347005955966
21,P2,hunter,212,0.7669778658510105,0.44941434852445156
22,P2,hunter,227,0.7601873207062017,0.45675522698934345
23,P2,hunter,244,0.7533967755613928,0.46409610545423535
24,P2,hunter,262,0.746606230416584,0.47143698391912725
25,P2,hunter,270,0.7398156852717752,0.47877786238401915
26,P2,hunter,285,0.7330251401269664,0.48611874084891105
27,P2,hunter,301,0.7262345949821576,0.49345961931380294
28,P2,hunter,229,0.7362326785831141,0.4932638533609822
29,P2,hunter,290,0.7462307621840707,0.4930680874081615
30,P2,hunter,285,0.7409488981091155,0.5015593718748189
31,P2,hunter,235,0.7509406976771299,0.5011544751069554
32,P2,hunter,281,0.7609324972451443,0.500749578339092
33,P2,hunter,272,0.7510405638611454,0.5022157481541293
34,P2,hunter,253,0.7605475772420955,0.49911466824957434
35,P2,hunter,273,0.7700545906230457,0.4960135883450194
36,P2,hunter,258,0.7605321229890455,0.492960293377379
37,P2,hunter,251,0.7704002859419679,0.4945787370540541
38,P2,hunter,262,0.7802684488948902,0.49619718073072916
39,P2,hunter,258,0.7718701759518709,0.5016257175109813
40,P2,hunter,268,0.7634719030088516,0.5070542542912334
41,P2,hunter,273,0.7550736300658323,0.5124827910714855
42,P2,hunter,245,0.7518601733019156,0.503013171457877
43,P2,hunter,266,0.7486467165379989,0.49354355184426857
44,P2,hunter,210,0.7563292638106043,0.4999449944476341
45,P2,hunter,254,0.7640118110832097,0.5063464370509996
46,P2,hunter,273,0.7716943583558151,0.5127478796543651
47,P2,hunter,268,0.7629391207487117,0.5175796303146498
48,P2,hunter,249,0.7713097213271212,0.5121085201935929
49,P2,hunter,269,0.7796803219055306,0.5066374100725359
50,P2,hunter,256,0.780559290558467,0.5165987058771567
51,P2,hunter,265,0.7814382592114033,0.5265600016817775
52,P2,hunter,240,0.7765352810026294,0.5178444520901403
53,P2,hunter,264,0.7716323027938554,0.5091289024985031
54,P2,hunter,245,0.7642597762986079,0.5158850739792216
55,P2,hunter,268,0.7568872498033603,0.5226412454599401
56,P2,hunter,248,0.7666921664309754,0.5246068522175387
57,P2,hunter,264,0.7764970830585904,0.5265724589751373
58,P2,hunter,270,0.7863019996862055,0.5285380657327359
59,P2,hunter,258,0.7777433743688447,0.5233660320247028
60,P2,hunter,268,0.7691847490514838,0.5181939983166697
61,P2,hunter,265,0.7752964326727918,0.5261090045272191
62,P2,hunter,257,0.7712917774706107,0.5169458862418511
63,P2,hunter,263,0.7672871222684297,0.5077827679564831
64,P2,hunter,228,0.761382153684515,0.5158531673284461
65,P2,hunter,257,0.7554771851006004,0.5239235667004091
66,P2,hunter,277,0.7495722165166857,0.531993966072372
67,P2,hunter,252,0.7594811373172855,0.5333405501089036
68,P2,hunter,269,0.7693900581178853,0.5346871341454351
69,P2,hunter,261,0.7611938734126916,0.5289580368100472
70,P2,hunter,266,0.752997688707498,0.5232289394746592
71,P2,hunter,207,0.7629390036603598,0.5243107236527674
72,P2,hunter,251,0.7728803186132217,0.5253925078308757
73,P2,hunter,264,0.7828216335660836,0.5264742920089839
74,P2,hunter,257,0.7786181412752796,0.5355479160127187
75,P2,hunter,246,0.7838750420587974,0.527041154340246
76,P2,hunter,258,0.7891319428423152,0.5185343926677733
77,P2,hunter,233,0.7809144181008252,0.5242328386948055
78,P2,hunter,253,0.7726968933593351,0.5299312847218377
79,P2,hunter,257,0.764479368617845,0.5356297307488699
80,P2,hunter,199,0.7737818315203051,0.5392990881787688
81,P2,hunter,233,0.7830842944227652,0.5429684456086677
82,P2,hunter,241,0.7923867573252252,0.5466378030385667
83,P2,hunter,248,0.8016892202276853,0.5503071604684656
84,P2,hunter,248,0.8109916831301454,0.5539765178983646
85,P2,hunter,239,0.8134977846816707,0.5442956369976695
86,P2,hunter,243,0.816003886233196,0.5346147560969744
87,P2,hunter,250,0.8185099877847213,0.5249338751962793
88,P2,hunter,250,0.8210160893362466,0.5152529942955842
89,P2,hunter,232,0.8124988298439705,0.5204928693648232
90,P2,hunter,243,0.8039815703516944,0.5257327444340621
91,P2,hunter,259,0.7954643108594183,0.5309726195033011
92,P2,hunter,260,0.7869470513671422,0.53621249457254
93,P2,hunter,259,0.7857657487291833,0.5262825135011809
94,P2,hunter,244,0.7888535580764382,0.5357938453445668
95,P2,hunter,252,0.7919413674236931,0.5453051771879526
96,P2,hunter,246,0.7923988809166747,0.5353156486002894
97,P2,hunter,250,0.7928563944096562,0.5253261200126261
98,P2,hunter,255,0.7933139079026377,0.5153365914249629
99,P2,hunter,238,0.7896920602446216,0.524657654644474
100,P2,hunter,257,0.7860702125866055,0.5339787178639851
101,P2,hunter,254,0.7946213739528416,0.528794352976307
102,P2,hunter,252,0.7912732032430312,0.5382171844455612
103,P2,hunter,259,0.7879250325332208,0.5476400159148155
