time,party,strategy,votes,x,y
84,P1,predator,70,0.5595646298259259,0.5222331587564831
85,P1,predator,167,0.6428035404818854,0.5776523228859538
86,P1,predator,70,0.5595646298259259,0.5222331587564831
87,P1,predator,168,0.6428035404818854,0.5776523228859538
88,P1,predator,70,0.5595646298259259,0.5222331587564831
89,P1,predator,160,0.6428035404818854,0.5776523228859538
90,P1,predator,70,0.5595646298259259,0.5222331587564831
91,P1,predator,170,0.6428035404818854,0.5776523228859538
92,P1,predator,70,0.5595646298259259,0.5222331587564831
93,P1,predator,165,0.6428035404818854,0.5776523228859538
94,P1,predator,70,0.5595646298259259,0.5222331587564831
95,P1,predator,155,0.6428035404818854,0.5776523228859538
96,P1,predator,70,0.5595646298259259,0.5222331587564831
97,P1,predator,136,0.6428035404818854,0.5776523228859538
98,P1,predator,70,0.5595646298259259,0.5222331587564831
99,P1,predator,132,0.6428035404818854,0.5776523228859538
100,P1,predator,70,0.5595646298259259,0.5222331587564831
101,P1,predator,135,0.6428035404818854,0.5776523228859538
102,P1,predator,70,0.5595646298259259,0.5222331587564831
103,P1,predator,135,0.6428035404818854,0.5776523228859538
104,P1,predator,70,0.5595646298259259,0.5222331587564831
105,P1,predator,144,0.6428035404818854,0.5776523228859538
106,P1,predator,70,0.5595646298259259,0.5222331587564831
107,P1,predator,160,0.6428035404818854,0.5776523228859538
108,P1,predator,70,0.5595646298259259,0.5222331587564831
109,P1,predator,166,0.6428035404818854,0.5776523228859538
110,P1,predator,70,0.5595646298259259,0.5222331587564831
111,P1,predator,180,0.6428035404818854,0.5776523228859538
112,P1,predator,70,0.5595646298259259,0.5222331587564831
113,P1,predator,194,0.6428035404818854,0.5776523228859538
114,P1,predator,70,0.5595646298259259,0.5222331587564831
115,P1,predator,198,0.6428035404818854,0.5776523228859538
116,P1,predator,70,0.5595646298259259,0.5222331587564831
117,P1,predator,177,0.6428035404818854,0.5776523228859538
118,P1,predator,70,0.5595646298259259,0.5222331587564831
119,P1,predator,194,0.6428035404818854,0.5776523228859538
120,P1,predator,70,0.5595646298259259,0.5222331587564831
121,P1,predator,201,0.6428035404818854,0.5776523228859538
122,P1,predator,70,0.5595646298259259,0.5222331587564831
123,P1,predator,216,0.6428035404818854,0.5776523228859538
124,P1,predator,70,0.5595646298259259,0.5222331587564831
125,P1,predator,206,0.6428035404818854,0.5776523228859538
126,P1,predator,70,0.5595646298259259,0.5222331587564831
127,P1,predator,231,0.6428035404818854,0.5776523228859538
128,P1,predator,70,0.5595646298259259,0.5222331587564831
129,P1,predator,245,0.6428035404818854,0.5776523228859538
130,P1,predator,70,0.5595646298259259,0.5222331587564831
131,P1,predator,210,0.6428035404818854,0.5776523228859538
132,P1,predator,70,0.5595646298259259,0.5222331587564831
133,P1,predator,214,0.6428035404818854,0.5776523228859538
134,P1,predator,70,0.5595646298259259,0.5222331587564831
135,P1,predator,209,0.6428035404818854,0.5776523228859538
136,P1,predator,70,0.5595646298259259,0.5222331587564831
137,P1,predator,246,0.6428035404818854,0.5776523228859538
138,P1,predator,70,0.5595646298259259,0.5222331587564831
139,P1,predator,229,0.6428035404818854,0.5776523228859538
140,P1,predator,70,0.5595646298259259,0.5222331587564831
141,P1,predator,241,0.6428035404818854,0.5776523228859538
142,P1,predator,70,0.5595646298259259,0.5222331587564831
143,P1,predator,248,0.6428035404818854,0.5776523228859538
144,P1,predator,70,0.5595646298259259,0.5222331587564831
145,P1,predator,261,0.6428035404818854,0.5776523228859538
146,P1,predator,70,0.5595646298259259,0.5222331587564831
147,P1,predator,252,0.6428035404818854,0.5776523228859538
148,P1,predator,70,0.5595646298259259,0.5222331587564831
149,P1,predator,220,0.6428035404818854,0.5776523228859538
150,P1,predator,70,0.5595646298259259,0.5222331587564831
151,P1,predator,213,0.6428035404818854,0.5776523228859538
152,P1,predator,70,0.5595646298259259,0.5222331587564831
153,P1,predator,229,0.6428035404818854,0.5776523228859538
154,P1,predator,70,0.5595646298259259,0.5222331587564831
155,P1,predator,261,0.6428035404818854,0.5776523228859538
156,P1,predator,70,0.5595646298259259,0.5222331587564831
157,P1,predator,238,0.6428035404818854,0.5776523228859538
158,P1,predator,70,0.5595646298259259,0.5222331587564831
159,P1,predator,253,0.6428035404818854,0.5776523228859538
160,P1,predator,70,0.5595646298259259,0.5222331587564831
161,P1,predator,229,0.6428035404818854,0.5776523228859538
162,P1,predator,70,0.5595646298259259,0.5222331587564831
163,P1,predator,261,0.6428035404818854,0.5776523228859538
164,P1,predator,70,0.5595646298259259,0.5222331587564831
165,P1,predator,259,0.6428035404818854,0.5776523228859538
166,P1,predator,70,0.5595646298259259,0.5222331587564831
167,P1,predator,259,0.6428035404818854,0.5776523228859538
168,P1,predator,70,0.5595646298259259,0.5222331587564831
169,P1,predator,248,0.6428035404818854,0.5776523228859538
170,P1,predator,70,0.5595646298259259,0.5222331587564831
171,P1,predator,249,0.6428035404818854,0.5776523228859538
172,P1,predator,70,0.5595646298259259,0.5222331587564831
173,P1,predator,252,0.6428035404818854,0.5776523228859538
174,P1,predator,70,0.5595646298259259,0.5222331587564831
175,P1,predator,262,0.6428035404818854,0.5776523228859538
176,P1,predator,70,0.5595646298259259,0.5222331587564831
177,P1,predator,256,0.6428035404818854,0.5776523228859538
178,P1,predator,70,0.5595646298259259,0.5222331587564831
179,P1,predator,226,0.6428035404818854,0.5776523228859538
180,P1,predator,70,0.5595646298259259,0.5222331587564831
181,P1,predator,225,0.6428035404818854,0.5776523228859538
182,P1,predator,70,0.5595646298259259,0.5222331587564831
183,P1,predator,236,0.6428035404818854,0.5776523228859538
184,P1,predator,70,0.5595646298259259,0.5222331587564831
185,P1,predator,217,0.6428035404818854,0.5776523228859538
186,P1,predator,70,0.5595646298259259,0.5222331587564831
187,P1,predator,219,0.6428035404818854,0.5776523228859538
188,P1,predator,70,0.5595646298259259,0.5222331587564831
189,P1,predator,222,0.6428035404818854,0.5776523228859538
190,P1,predator,70,0.5595646298259259,0.5222331587564831
191,P1,predator,218,0.6428035404818854,0.5776523228859538
192,P1,predator,70,0.5595646298259259,0.5222331587564831
193,P1,predator,244,0.6428035404818854,0.5776523228859538
194,P1,predator,70,0.5595646298259259,0.5222331587564831
195,P1,predator,248,0.6428035404818854,0.5776523228859538
196,P1,predator,70,0.5595646298259259,0.5222331587564831
197,P1,predator,215,0.6428035404818854,0.5776523228859538
198,P1,predator,70,0.5595646298259259,0.5222331587564831
199,P1,predator,200,0.6428035404818854,0.5776523228859538
0,P2,sticker,119,0.094510974192342,0.09036177549369451
1,P2,sticker,128,0.094510974192342,0.09036177549369451
2,P2,sticker,125,0.094510974192342,0.09036177549369451
3,P2,sticker,130,0.094510974192342,0.09036177549369451
4,P2,sticker,134,0.094510974192342,0.09036177549369451
5,P2,sticker,160,0.094510974192342,0.09036177549369451
6,P2,sticker,180,0.094510974192342,0.09036177549369451
7,P2,sticker,189,0.094510974192342,0.09036177549369451
8,P2,sticker,214,0.094510974192342,0.09036177549369451
9,P2,sticker,229,0.094510974192342,0.09036177549369451
10,P2,sticker,214,0.094510974192342,0.09036177549369451
11,P2,sticker,226,0.094510974192342,0.09036177549369451
12,P2,sticker,214,0.094510974192342,0.09036177549369451
13,P2,sticker,218,0.094510974192342,0.09036177549369451
14,P2,sticker,228,0.094510974192342,0.09036177549369451
15,P2,sticker,204,0.094510974192342,0.09036177549369451
16,P2,sticker,222,0.094510974192342,0.09036177549369451
17,P2,sticker,204,0.094510974192342,0.09036177549369451
18,P2,sticker,222,0.094510974192342,0.09036177549369451
19,P2,sticker,204,0.094510974192342,0.09036177549369451
20,P2,sticker,222,0.094510974192342,0.09036177549369451
21,P2,sticker,197,0.094510974192342,0.09036177549369451
22,P2,sticker,213,0.094510974192342,0.09036177549369451
23,P2,sticker,196,0.094510974192342,0.09036177549369451
24,P2,sticker,213,0.094510974192342,0.09036177549369451
25,P2,sticker,192,0.094510974192342,0.09036177549369451
26,P2,sticker,206,0.094510974192342,0.09036177549369451
27,P2,sticker,182,0.094510974192342,0.09036177549369451
28,P2,sticker,189,0.094510974192342,0.09036177549369451
29,P2,sticker,173,0.094510974192342,0.09036177549369451
30,P2,sticker,188,0.094510974192342,0.09036177549369451
31,P2,sticker,180,0.094510974192342,0.09036177549369451
32,P2,sticker,188,0.094510974192342,0.09036177549369451
33,P2,sticker,173,0.094510974192342,0.09036177549369451
34,P2,sticker,186,0.094510974192342,0.09036177549369451
35,P2,sticker,173,0.094510974192342,0.09036177549369451
36,P2,sticker,184,0.094510974192342,0.09036177549369451
37,P2,sticker,174,0.094510974192342,0.09036177549369451
38,P2,sticker,188,0.094510974192342,0.09036177549369451
39,P2,sticker,172,0.094510974192342,0.09036177549369451
40,P2,sticker,184,0.094510974192342,0.09036177549369451
41,P2,sticker,173,0.094510974192342,0.09036177549369451
42,P2,sticker,188,0.094510974192342,0.09036177549369451
43,P2,sticker,175,0.094510974192342,0.09036177549369451
44,P2,sticker,195,0.094510974192342,0.09036177549369451
45,P2,sticker,185,0.094510974192342,0.09036177549369451
46,P2,sticker,192,0.094510974192342,0.09036177549369451
47,P2,sticker,183,0.094510974192342,0.09036177549369451
48,P2,sticker,209,0.094510974192342,0.09036177549369451
49,P2,sticker,190,0.094510974192342,0.09036177549369451
50,P2,sticker,212,0.094510974192342,0.09036177549369451
51,P2,sticker,193,0.094510974192342,0.09036177549369451
52,P2,sticker,213,0.094510974192342,0.09036177549369451
53,P2,sticker,198,0.094510974192342,0.09036177549369451
54,P2,sticker,214,0.094510974192342,0.09036177549369451
55,P2,sticker,198,0.094510974192342,0.09036177549369451
56,P2,sticker,213,0.094510974192342,0.09036177549369451
57,P2,sticker,193,0.094510974192342,0.09036177549369451
58,P2,sticker,215,0.094510974192342,0.09036177549369451
59,P2,sticker,195,0.094510974192342,0.09036177549369451
60,P2,sticker,215,0.094510974192342,0.09036177549369451
61,P2,sticker,193,0.094510974192342,0.09036177549369451
62,P2,sticker,211,0.094510974192342,0.09036177549369451
63,P2,sticker,192,0.094510974192342,0.09036177549369451
64,P2,sticker,205,0.094510974192342,0.09036177549369451
65,P2,sticker,193,0.094510974192342,0.09036177549369451
66,P2,sticker,210,0.094510974192342,0.09036177549369451
67,P2,sticker,193,0.094510974192342,0.09036177549369451
68,P2,sticker,196,0.094510974192342,0.09036177549369451
69,P2,sticker,180,0.094510974192342,0.09036177549369451
70,P2,sticker,196,0.094510974192342,0.09036177549369451
71,P2,sticker,185,0.094510974192342,0.09036177549369451
72,P2,sticker,199,0.094510974192342,0.09036177549369451
73,P2,sticker,193,0.094510974192342,0.09036177549369451
74,P2,sticker,210,0.094510974192342,0.09036177549369451
75,P2,sticker,195,0.094510974192342,0.09036177549369451
76,P2,sticker,207,0.094510974192342,0.09036177549369451
77,P2,sticker,193,0.094510974192342,0.09036177549369451
78,P2,sticker,208,0.094510974192342,0.09036177549369451
79,P2,sticker,193,0.094510974192342,0.09036177549369451
80,P2,sticker,213,0.094510974192342,0.09036177549369451
81,P2,sticker,193,0.094510974192342,0.09036177549369451
82,P2,sticker,206,0.094510974192342,0.09036177549369451
83,P2,sticker,195,0.094510974192342,0.09036177549369451
84,P2,sticker,209,0.094510974192342,0.09036177549369451
85,P2,sticker,186,0.094510974192342,0.09036177549369451
86,P2,sticker,210,0.094510974192342,0.09036177549369451
87,P2,sticker,195,0.094510974192342,0.09036177549369451
88,P2,sticker,211,0.094510974192342,0.09036177549369451
89,P2,sticker,195,0.094510974192342,0.09036177549369451
90,P2,sticker,213,0.094510974192342,0.09036177549369451
91,P2,sticker,194,0.094510974192342,0.09036177549369451
92,P2,sticker,211,0.094510974192342,0.09036177549369451
93,P2,sticker,188,0.094510974192342,0.09036177549369451
94,P2,sticker,203,0.094510974192342,0.09036177549369451
95,P2,sticker,189,0.094510974192342,0.09036177549369451
96,P2,sticker,198,0.094510974192342,0.09036177549369451
97,P2,sticker,177,0.094510974192342,0.09036177549369451
98,P2,sticker,184,0.094510974192342,0.09036177549369451
99,P2,sticker,177,0.094510974192342,0.09036177549369451
100,P2,sticker,181,0.094510974192342,0.09036177549369451
101,P2,sticker,170,0.094510974192342,0.09036177549369451
102,P2,sticker,183,0.094510974192342,0.09036177549369451
